classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,339671,6692,RES LOBO,,R  SIRIEMA,"R SIRIEMA SOB 01 , BAIRRO BRO SANTA GENOVEVA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,221608,7954,RES LOFT VEREDAS I,,R  VB7,"R VB7  SOBRADO 01 , BAIRRO RES VEREDA DOS BURITIS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,389173,2072,RES LOHAN I,,R  AB6,"R AB6 CASA 01 , BAIRRO RES ALICE BARBOSA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,131746,13982,RES LOIOLA I,,R  GP12,"R GP12  CASA 1 , BAIRRO RES GOYAZ PARK",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,378862,8872,RES LOIOLA MACEDO X,,R  RB6,"R RB6 CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,349800,9865,RES. LOMA BARBOSA,,R  LOMA BARBOSA,"R LOMA BARBOSA SOB01 , BAIRRO RES ANTÔNIO BARBOSA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,360388,11928,RES LONDON,,R  RIO GRANDE,"R RIO GRANDE CASA 03 , BAIRRO RES RIO JORDÃO",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,312113,8455,RES LONG POINT,,R  PS3,"R PS3 CASA 01 , BAIRRO RES SENADOR PARANHOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,125292,5589,RES.LOPES-28,,R  MORAIS SOARES,"R MORAIS SOARES  CASA 01 , BAIRRO JD MARQUES DE ABREU",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,158580,6190,RES.LOPES-402,,R  DE BAIXO,"R DE BAIXO  CASA 01 , BAIRRO RES SANTA FÉ I",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,363067,5599,RES. LOPES E CARVALHO,,R  SR57,"R SR57 CASA 01 , BAIRRO S RECANTO DAS MINAS GERAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,156293,8642,RES LOPES E COSTA I,,R  RV6,"R RV6  CASA 01 , BAIRRO RES RIO VERDE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,333250,6337,RES LOPES E SILVEIRA,,R  SR33,"R SR33 CASA 01 , BAIRRO S RECANTO DAS MINAS GERAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,149522,9064,RES LORENA II,,AV C107,"AV C107  CASA 01 , BAIRRO BRO JARDIM AMÉRICA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,310038,7352,RES LORENA MOURA I,,R  OM21,"R OM21 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,285578,8898,RES LORENZO LOPES I,,R  RECANTO DOS BURITIS,"R RECANTO DOS BURITIS S/N CASA 01 , BAIRRO RES RECANTO DOS BURITIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,224042,5376,RES. LORRAENNI WILCY I,,R  SAULO COELHO CHAVES,"R SAULO COELHO CHAVES  CASA 01 , BAIRRO RES AQUÁRIOS II",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,84820,4856,RES LOURDES BARBOZA DE SOUZA I,,R  PENEDO,"R PENEDO  CASA 01 , BAIRRO LOT TROPICAL VILLE",4,4,4,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,146016,6860,RES. LOURENCO,,R  C130A,"R C130A S/N     SOBRADO 01 , BAIRRO BRO JARDIM AMÉRICA",4,4,4,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,346145,7474,RES LOURENCO 411,,R  RB25,"R RB25 CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,390131,8942,RES LOURENCO 98.717,,R  RB38A,"R RB38A CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,45978,8945,RES LOURENCO E FELICIANO-983,,R  HM12,"R HM12 LT 17 CASA 01 , BAIRRO RES HUGO DE MORAES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,79125,9024,RES LOURENCO E FELICIANO II,,R  ANA PAULA OLIVEIRA,"R ANA PAULA OLIVEIRA CASA 01 , BAIRRO JD CLARISSA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,153524,8996,RES LOURENCO VOLMAR,,AV CRUZEIRO DO SUL,"AV CRUZEIRO DO SUL S/N     CASA 01 , BAIRRO RES SANTA FÉ I",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,388592,2791,RES LOUSEK I,,R  LIBANIA BARBOSA,"R LIBANIA BARBOSA CASA 1 , BAIRRO RES ANTÔNIO BARBOSA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,59423,8312,RES LOUSEK SILVA XI,,R  FN4,"R FN4 LT 21 CS 01 , BAIRRO JD FONTE NOVA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,291738,6513,RES. LOUVADO,,R  9,"R 9 332     CASA 01 , BAIRRO S MARECHAL RONDON",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,219610,8247,RES. LOUZEIRO BARROS,,R  MDV28,"R MDV28  CASA 02 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,218026,8834,RES LOUZEIRO BARROS II,,AV JACINTO ALVES DE ABREU,"AV JACINTO ALVES DE ABREU  CASA 01 , BAIRRO RES VEREDA DOS BURITIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,115185,6723,RES LP 12.10,,R  MARIA HENRIQUE,"R MARIA HENRIQUE  C-2 , BAIRRO LOT LORENA PARQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,159302,5363,RES L.P DANTAS,,R  FV38,"R FV38  CASA 02 , BAIRRO RES FIDÉLIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,164520,6427,RES L.PRUDENTE IV,,R  LIBERDADE,"R LIBERDADE  CASA 01 , BAIRRO RES SANTA FÉ I",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,180862,5941,RES L PRUDENTE RESIDENCE,,R  G18,"R G20  CASA 01 , BAIRRO S GRAJAÚ",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,181696,5942,RES L PRUDENTE RESIDENCE I,,R  I-10,"R I-10  CASA 01 , BAIRRO JD IPANEMA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,154925,8755,RES L PRUDENTES RESCIDENCI IV,,AV SAO FRANCISCO DE ASSIS,"AV SAO FRANCISCO DE ASSIS  CASA 01 , BAIRRO RES SANTA FÉ",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,119305,8143,RES L PRUDENTES RESIDENCE III,,R  TRINDADE,"R TRINDADE  CASA 01 , BAIRRO PRQ INDUSTRIAL JOÃO BRAZ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,183139,7192,RES L PRUDENTES RESIDENCI I,,R  G1,"R G1  CASA 01 , BAIRRO S GRAJAÚ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,155390,7809,RES L PRUDENTES RESIDENCI II,,AV SERINGUEIRAS,"AV SERINGUEIRAS  CASA 01 , BAIRRO RES SANTA FÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,100404,8880,RES LRM 101,,R  LRM10,"R LRM10  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,157053,8256,RES L.R.M.I,,R  SB9,"R SB9  CASA 02 , BAIRRO RES SOLAR BOUGAINVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,156404,13508,RES. LRS III,,R  F2,"R F2  CASA 02 , BAIRRO RES FIDÉLIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,125768,1554,RES LRS XIV,,R  GP12,"R GP12  CASA 01 , BAIRRO RES GOYAZ PARK",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,130572,1605,RES L R S XVII,,R  SM17,"R SM17  CASA 01 , BAIRRO RES SÃO MARCOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,123392,1613,RES L.R.S.XX,,R  GP14,"R GP14  CASA 01 , BAIRRO RES GOYAZ PARK",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,172876,2697,RES LS DANTAS II,,R  ARRAIAL DO CABO,"R ARRAIAL DO CABO  CASA 01 , BAIRRO RES CAMPOS DOURADOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,81100,5547,RES.LTM-02,,R  JOAQUIM PORTUGAL,"R LAGOA DOS BARROS CASA 01 , BAIRRO S MAYSA EXTENSÃO",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,221696,7707,RES LUA CRESCENTE,,R  VB22,"R VB22  CASA 01 , BAIRRO RES VEREDA DOS BURITIS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,375338,7901,RES LUAL GREEN,,R  THELMA DI SABBATO,"R THELMA DI SABBATO  CASA 01 , BAIRRO JD BALNEÁRIO MEIA PONTE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,295653,6629,RES LUAL I,,R  FL26,"R FL26 CASA 01 , BAIRRO PRQ DAS FLORES",5,5,5,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,406177,6735,RES LUANDA I,,R  TAMANDARE,"R TAMANDARE  CASA 01 , BAIRRO PRQ ANHANGÜERA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,134673,2197,RES LUAN I,,R  CON. JOSE DE CASTRO,"R CON. JOSE DE CASTRO  CASA 02 , BAIRRO RES MONTE PASCOAL",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,96627,1234,RES LUA NOVA II,,AL CORCOVADO,"AL CORCOVADO  SOB 01 , BAIRRO JD PETRÓPOLIS",4,4,4,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,136480,11082,RES LUA NOVA IV,,R  BENEDITO PEREIRA DE CASTRO,"R BENEDITO PEREIRA DE CASTRO  SOB 01 , BAIRRO JD SÃO JOSÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,85831,6572,RES LUA NOVA VII,,R  10,"R 10  C-1 , BAIRRO JD NOVO PETRÓPOLIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,95581,8479,RES LUA NOVA VIII,,R  MONTE BRANCO,"R MONTE BRANCO  CASA 03 , BAIRRO JD PETRÓPOLIS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,347243,6557,RES LUAR,,R  OM12,"R OM12 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,133376,1564,RES LUCAS MACEDO,,R  ELO17,"R ELO17  CASA 01 , BAIRRO PRQ ELDORADO OESTE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,286219,8677,RES LUCAS MARCELO PORTELA,,R  MARCELO PORTELA,"R MARCELO PORTELA  CASA 01 , BAIRRO RES DAS ACÁCIAS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,126222,9120,RES. LUCAS - SM,,R  SM14,"R SM14  C-1 , BAIRRO RES SÃO MARCOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,153384,1732,RES LUCAS XV,,R  ANTONIO LUIZ DE PINA,"R ANTONIO LUIZ DE PINA  CASA 02 , BAIRRO RES SANTA FÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,146136,5624,RES LUCIA BORGES,,AV C107,"AV C107  CASA 01 , BAIRRO BRO JARDIM AMÉRICA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,208154,7316,RES LUCIANA BARROS,,AL ALCIDES DE ARAUJO ROMAO,"AL ALCIDES DE ARAUJO ROMAO  CASA-01 , BAIRRO LOT FAIÇALVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,292773,7154,RES LUCIANE 2,,AV DONA MELINHA,"AV DONA MELINHA CASA 01 , BAIRRO RES BRISAS DA MATA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,196582,1230,RES LUCIANO & IMIDIA,,AV ITALIA,"AV ITALIA  CASA 01 , BAIRRO JD EUROPA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,190531,6788,RES LUCIANO TEIXEIRA,,AV SAO CARLOS,"AV SAO CARLOS  SOBRADO 01 , BAIRRO JD PLANALTO",5,5,5,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,196869,8976,RES LUCIA ROSA I,,R  CARLOS GOMES,"R CARLOS GOMES  CASA 1 , BAIRRO PRQ ANHANGÜERA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,363092,8482,RES LUCIMAR BONINE I,,R  5,"R 5 CASA 01 , BAIRRO RES PAULO ESTRELA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,371411,6804,RES.LUCIMAR LEANDRO IV,,R  3,"R 3 CASA 01 , BAIRRO RES PAULO ESTRELA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,247053,6169,RES LUCY PINHEIRO LP2,,R  LP2,"R LP2 CASA 02 , BAIRRO RES LUCY PINHEIRO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,246840,7255,RES LUCY PINHEIRO LP2L8,,R  LP2,"R LP2 C-2 , BAIRRO RES LUCY PINHEIRO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,127898,6175,RES. LUDOVICO-202,,R  SM37,"R SM37  CASA 01 , BAIRRO RES SÃO MARCOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,140169,7816,RES LUDOVICO-4122,,R  MONS. PRIMO VIEIRA,"R MONS. PRIMO VIEIRA  CASA 01 , BAIRRO RES MONTE PASCOAL",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,104009,7817,RES LUDOVICO-5335,,R  P-14,"R P-14  CASA 01 , BAIRRO RES PORTINARI",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,98787,5461,RES.LUDOVICO-544,,R  P-05,"R P-05  CASA 01 , BAIRRO RES PORTINARI",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,133531,5426,RES.LUDOVICO -573,,R  CON JOSE TRINDADE DA F.E SILVA,"R CON JOSE TRINDADE DA F.E SILVA  CASA 01 , BAIRRO JD SÃO JOSÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,105359,6594,RES. LUDOVICO LRM-317,,R  LRM-11,"R LRM-11  CASA 01 , BAIRRO RES PORTINARI",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,105418,6608,RES LUDOVICO LRM-318,,R  LRM-11,"R LRM-11  CASA 01 , BAIRRO RES PORTINARI",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,305097,13572,RES LUDOVICO MATINS V,,R  PIRES FIGUEREDO,"R PIRES FIGUEREDO CASA 01 , BAIRRO RES VILLE DE FRANCE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,143221,1903,RES LUDUGERIO,,ESTGYN20,"ESTGYN20  CASA 01 , BAIRRO PRQ ELDORADO OESTE",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,283591,7475,RES LUDWIG BM1,,R  BM1,"R BM1 C-1 , BAIRRO RES BRISAS DA MATA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,172719,6271,RES LUIS DOMINGOS RESIDENCE,,R  BAIA FORMOSA,"R BAIA FORMOSA  C-01 , BAIRRO RES CAMPOS DOURADOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,138829,2391,RES LUIZ ALBERTO I,,R  JOSE PEREIRA BORGES,"R JOSE PEREIRA BORGES  CASA 02 , BAIRRO JD SÃO JOSÉ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,255378,5996,RES LUIZ ALBERTO I,,R  OM18,"R OM18 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,20641,8690,RES. LUIZ AVENIDA OTAVIO LUCIO,,AV OTAVIO LUCIO,"AV OTAVIO LUCIO CASA 01 , BAIRRO S ESTRELA DALVA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,340167,14296,RES LUIZ DA COSTA,,R  FL10,"R FL10 CASA 01 , BAIRRO PRQ DAS FLORES",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,155579,10721,RES LUIZ DE MORAES II,,R  ALPHA15,"R ALPHA15  CASA 01 , BAIRRO LOT ALPHAVILLE RESIDENCIAL",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,304519,10510,RES LUIZ DIAS,,R  JOAO PESSOA,"R JOAO PESSOA CASA 01 , BAIRRO BRO ALTO DA GLÓRIA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,157310,14118,RES LUIZ GUSTAV,,R  FV32,"R FV33  CASA 01 , BAIRRO RES FORTE VILLE - EXTENSÃO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,322536,8020,RES LUIZ NINA,,R  NINA DI GREGORIO,"R NINA DI GREGORIO CASA 01 , BAIRRO JD BALNEÁRIO MEIA PONTE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,189599,8773,RES LUIZ RAIA,,R  DA RAIA,"R DA RAIA  CASA 01 , BAIRRO JD ATLÂNTICO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,349910,8031,RES LUIZ RB 02,,R  RB2,"R RB2 CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,221460,13823,RES LUIZ SILVA,,R  MDV44,"R MDV44  CASA 01 , BAIRRO LOT MOINHO DOS VENTOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,199903,8600,RES LULA,,AV PARQUE,"AV PARQUE  CASA 01 , BAIRRO S TRÊS MARIAS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,285549,7560,RES LUMA SANTOS III,,R  PIRATININGA,"R PIRATININGA S/N CASA02 , BAIRRO JD BELA VISTA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,316830,10524,RES. LUMINA,,R  CPR2,"R CPR2 CASA02 , BAIRRO RES COSTA PARANHOS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,356292,1395,RES LUNA JEANNIE,,R  J12,"R J12 SOBRADO 001 , BAIRRO S JAÓ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,254738,5243,RES LUNA REIS,,R  TR5,"R TR5 CASA 01 , BAIRRO LOT TUPYNAMBÁ DOS REIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,195995,9174,RES LUXEMBURGO,,R  HOLANDA,"R LUXEMBURGO  SOBRADO 01 , BAIRRO JD EUROPA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,195993,6635,RES LUXEMBURGO XVI,,R  LUXEMBURGO,"R LUXEMBURGO  CASA 01 , BAIRRO JD EUROPA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,82843,6726,RES LUZ DOURADO II,,R  SV22,"R SV22 CASA 01 , BAIRRO RES SOLAR VILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,32038,7368,RES LUZ & ESPERANCA,,R  VMV,"R VMV CASA 01 , BAIRRO VL MUTIRÃO II",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,177299,5430,RES.LUZIANO FILHO,,R  AC6,"R AC6  CASA 01 , BAIRRO RES ANA CLARA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,177306,5429,RES.LUZIANO FILHO I,,R  AC6,"R AC6  CASA 01 , BAIRRO RES ANA CLARA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,177305,5428,RES.LUZIANO FILHO II,,R  AC6,"R AC6  CASA 01 , BAIRRO RES ANA CLARA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,165193,6786,RES LUZIANO FILHO III,,AV RITA CAETANO,"AV RITA CAETANO  CASA 01 , BAIRRO RES SANTA FÉ I",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,77348,11901,RES LUZIA TELES I,,R  2,"R 2 CASA 01 , BAIRRO S SANTOS DUMONT",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,157924,1026,RES LUZ MUNIZ,,R  SRM3,"R SRM3  CASA 01 , BAIRRO VLG SANTA RITA",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,104312,5930,RES MAANAIM-063,,R  P-14,"R P-14  CASA 01 , BAIRRO RES PORTINARI",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,138423,5218,RES MAANAIM-068,,R  ELPIDIO RODRIGUES,"R ELPIDIO RODRIGUES  C-1 , BAIRRO RES BUENA VISTA III",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,157886,5935,RES MAANAIM-335,,R  PEDRO LUIZ PEREIRA,"R PEDRO LUIZ PEREIRA  CASA 01 , BAIRRO RES FORTEVILLE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,132826,5217,RES MAANAIM-3922,,R  ATAULFO ALVES,"R ATAULFO ALVES  CASA 03 , BAIRRO JD SÃO JOSÉ",3,3,3,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,126486,5934,RES MAANAIM-402,,R  CP16,"R CP16  C-1 , BAIRRO LOT CAROLINA PARQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,128426,5933,RES MAANAIM-404,,R  CP9,"R CP9  C-1 , BAIRRO LOT CAROLINA PARQUE",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,140781,4088,RES MAANAIM-46-38,,R  JUAREZ AMORELLI,"R JUAREZ AMORELLI  CASA 01 , BAIRRO RES BUENA VISTA III",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,270876,5219,RES MAANAIM-600,,AV SAMAMBAIA,"AV SAMAMBAIA C-2 , BAIRRO RES ANTONIO CARLOS PIRES",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,84476,5929,RES MAANAIM-606,,R  TRANCOSO,"R TRANCOSO C-1 , BAIRRO S BARRA DA TIJUCA",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,140218,5932,RES MAANAIM-749,,R  RY7,"R RY7  CASA 02 , BAIRRO RES YTAPUÃ",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,135371,8807,RES MAANAIM-80.18,,R  ERNESTO TEODORO MORAES,"R ERNESTO TEODORO MORAES  CASA 01 , BAIRRO RES BUENA VISTA IV",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,140602,6991,RES MAANAIM-807,,R  JOSE ERNESTO MORAES,"R JOSE ERNESTO MORAES  CASA 01 , BAIRRO RES BUENA VISTA IV",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,137368,8808,RES MAANAIM-84.24,,R  JOSE ERNESTO MORAES,"R JOSE ERNESTO MORAES  CASA 01 , BAIRRO RES BUENA VISTA IV",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,141431,6992,RES MAANAIM-938,,R  ELPIDIO RODRIGUES,"R ELPIDIO RODRIGUES  CASA 01 , BAIRRO RES BUENA VISTA III",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,155245,5931,RES MAANAIM-982,,R  FV20,"R FV20  CASA 02 , BAIRRO RES FIDÉLIS",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,105984,5482,RES.MAANAIM-LRM-46,,R  LRM11,"R LRM11  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,105705,5685,RES MAANAIM-RT-0055,,R  RT6,"R RT6  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,106255,5684,RES MAANAIM-RT-0056,,R  RT6,"R RT6  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,106681,5683,RES MAANAIM-RT-0057,,R  RT6,"R RT6  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,107069,5682,RES MAANAIM-RT-0058,,R  RT6,"R RT6  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
AUTO_ALIAS_1A1_TOTAIS_IGUAIS,goiania,107070,5480,RES.MAANAIM-RT-007,,R  RT4A,"R RT4A  CASA 01 , BAIRRO RES TUZIMOTO",2,2,2,1,1
