classificacao,cidade,id_lote,codigo_legado,nome_legado,nome_oficial,logradouro_legado,endereco_oficial,unidades_sobrepostas,total_unidades_legado,total_unidades_geo,qtd_lotes,qtd_codigos
REVISAO_CODIGO_MULTILOTE,goiania,164539,3582,RES PONTAL UNIVERSITARI,,R  260,"R ANTONIO LUIZ DE PINA  CASA01 , BAIRRO RES SANTA FÉ I",2,111,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,253312,3582,RES PONTAL UNIVERSITARI,CONDOMÍNIO PONTAL DO LESTE UNIVERSITÁRIO,R  260,"R 260 BOX115 BL2 , BAIRRO S LESTE UNIVERSITÁRIO",109,111,199,2,2
REVISAO_CODIGO_MULTILOTE,goiania,219768,4791,RES PONTA NEGRA I,,R  T62,"R VB19  CASA 01 , BAIRRO RES VEREDA DOS BURITIS",2,12,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237662,4791,RES PONTA NEGRA I,RESIDENCIAL PONTA NEGRA,R  T62,"R T62  AP100BOX1E1A , BAIRRO S BELA VISTA",10,12,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,138469,809,RES PONY ESSO,,R  17A,"R ELO33  CASA 02 , BAIRRO PRQ ELDORADO OESTE",2,7,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,266047,809,RES PONY ESSO,RESIDENCIAL PONNY ESSO,R  17A,"R 17A S/N APT101 , BAIRRO S AEROPORTO",5,7,5,2,1
REVISAO_CODIGO_MULTILOTE,goiania,327044,3055,RES.POR DO SOL,RESIDENCIAL POR DO SOL,R  9,"R 9 1001    APT.100 , BAIRRO S OESTE",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,329308,3055,RES.POR DO SOL,,R  9,"R OM18 CASA 02 , BAIRRO RES ORLANDO DE MORAIS",2,14,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,85506,4155,RES PORTALAQUINO I,,R  LIBANIA BARBOSA,"R RIO MEIA PONTE  AP01 , BAIRRO JD NOVO PETRÓPOLIS",4,6,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,323458,4155,RES PORTALAQUINO I,,R  LIBANIA BARBOSA,"R LIBANIA BARBOSA CASA 01 , BAIRRO RES ANTÔNIO BARBOSA",2,6,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,264557,3127,RES PORTAL ATALAIA,,R  VA3,"R VA6 CASA 01 , BAIRRO VLG ATALAIA",3,128,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,299646,3127,RES PORTAL ATALAIA,RESIDENCIAL JOSÉ HERMANO SOBRINHO,R  VA3,"R 20 BOX 09 , BAIRRO S CENTRAL",125,128,125,2,1
REVISAO_CODIGO_MULTILOTE,goiania,182072,5039,RES.PORTAL BASTOS II,,R  7 DE MAIO,"R 7 DE MAIO  CASA 01 , BAIRRO S DOS DOURADOS",3,284,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237301,5039,RES.PORTAL BASTOS II,CONDOMÍNIO DNA SMARTSTYLE,R  7 DE MAIO,"AV T10 2650    APT602G , BAIRRO S BUENO",281,284,281,2,1
REVISAO_CODIGO_MULTILOTE,goiania,233953,4590,RES.PORTAL BERNARDES,RESIDENCIAL CORELLI,R  OM24,"AV JOSE RODRIGUES DE MORAIS NETO  AP101 , BAIRRO PRQ AMAZÔNIA",68,72,68,2,1
REVISAO_CODIGO_MULTILOTE,goiania,294150,4590,RES.PORTAL BERNARDES,,R  OM24,"R OM24 CASA 01 , BAIRRO RES ORLANDO DE MORAIS",4,72,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,59677,5067,RES.PORTAL CANAA I,,R  JOAO MENDONCA,"R JOAO MENDONCA LT 23 CS 01 , BAIRRO RES BARRAVENTO",2,34,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,101148,5067,RES.PORTAL CANAA I,CONDOMÍNIO NELSON MANDELA 17,R  JOAO MENDONCA,"R ALICE DE SANTANA COUTINHO S/N APT101 BL.A , BAIRRO CJ VERA CRUZ",32,34,32,2,1
REVISAO_CODIGO_MULTILOTE,goiania,278746,4583,RES.PORTAL CANTARES,,R  FL10,"R FL10 CASA 01 , BAIRRO PRQ DAS FLORES",4,24,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,357702,4583,RES.PORTAL CANTARES,EDIFÍCIO KAYALAMY,R  FL10,"AV SAO JOAO APT101 , BAIRRO BRO ALTO DA GLÓRIA",20,24,20,2,1
REVISAO_CODIGO_MULTILOTE,goiania,41320,968,RES PORTAL DAS HORTENCIAS,PORTAL DAS HORTÊNCIAS RESIDENCIAL,R  B,"R B CASA 01 , BAIRRO S PARQUE TREMENDÃO",30,55,30,2,1
REVISAO_CODIGO_MULTILOTE,goiania,376571,968,RES PORTAL DAS HORTENCIAS,EDIFÍCIO CASTELL,R  B,"R 7 917     AP 102 , BAIRRO S OESTE",25,55,25,2,1
REVISAO_CODIGO_MULTILOTE,goiania,140735,4199,RES PORTAL DAS VEREDAS,,R  DONA STELLA,"AV GERCINA BORGES TEIXEIRA  CASA 01 , BAIRRO JD SÃO JOSÉ",2,4,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,376918,4199,RES PORTAL DAS VEREDAS,RESIDENCIAL PORTAL DAS VAREDAS,R  DONA STELLA,"R DONA STELLA AP101BX148 , BAIRRO S NEGRÃO DE LIMA",2,4,182,2,4
REVISAO_CODIGO_MULTILOTE,goiania,150278,4383,RES PORTAL DOS BURITIS,,AV ARMANDO DE GODOY,"R C157  CASA 01 , BAIRRO BRO JARDIM AMÉRICA",2,230,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,303337,4383,RES PORTAL DOS BURITIS,RESIDENCIAL PORTAL DOS BURITIS,AV ARMANDO DE GODOY,"AV MARIA BERNADETE S/N APT 101 ED 01 , BAIRRO S NEGRÃO DE LIMA",228,230,228,2,1
REVISAO_CODIGO_MULTILOTE,goiania,60722,5036,RES PORTAL DOS MARES,,R  408,"R ALV8 LT 36 CS 01 , BAIRRO S ALTO DO VALE",3,179,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,313371,5036,RES PORTAL DOS MARES,RESIDENCIAL PORTAL DOS MARES,R  408,"R 408 S/N APT201A , BAIRRO S NEGRÃO DE LIMA",176,179,176,2,1
REVISAO_CODIGO_MULTILOTE,goiania,271411,4557,RES PORTAL DOS PARQUES BL.01,RESIDENCIAL PORTAL DOS PARQUES,TR INCA,"TR INCA APT 101 , BAIRRO S NEGRÃO DE LIMA",100,102,300,2,3
REVISAO_CODIGO_MULTILOTE,goiania,388171,4557,RES PORTAL DOS PARQUES BL.01,,TR INCA,"R FL20 C-1 , BAIRRO PRQ DAS FLORES",2,102,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,139152,4566,RES PORTAL DOS PARQUES BL.02,,TR INCA,"AV INES PEREIRA DE MARIA  CASA 01 , BAIRRO JD SÃO JOSÉ",2,102,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,271411,4566,RES PORTAL DOS PARQUES BL.02,RESIDENCIAL PORTAL DOS PARQUES,TR INCA,"TR INCA APT 101 , BAIRRO S NEGRÃO DE LIMA",100,102,300,2,3
REVISAO_CODIGO_MULTILOTE,goiania,271411,4565,RES PORTAL DOS PARQUES BL.03,RESIDENCIAL PORTAL DOS PARQUES,TR INCA,"TR INCA APT 101 , BAIRRO S NEGRÃO DE LIMA",100,102,300,2,3
REVISAO_CODIGO_MULTILOTE,goiania,284281,4565,RES PORTAL DOS PARQUES BL.03,,TR INCA,"R JMH3 CASA 01 , BAIRRO JD MARIA HELENA",2,102,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,78249,4398,RES.PORTAL DOS SONHOS V,,R  SILVERIO FERNANDES DO NASCIMEN,"R SILVERIO FERNANDES DO NASCIMEN  CASA 01 , BAIRRO RES PILAR DOS SONHOS",2,26,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,207790,4398,RES.PORTAL DOS SONHOS V,RESIDENCIAL JARDINS DE FAIÇALVILLE,R  SILVERIO FERNANDES DO NASCIMEN,"AL PRESIDENTE JEFFERSON S/N     APT101 , BAIRRO LOT FAIÇALVILLE",24,26,150,2,7
REVISAO_CODIGO_MULTILOTE,goiania,28719,3215,RES PORTAL D PAULA II,,R  PRINCESA DAIANA,"R PRINCESA DAIANA CASA 01 , BAIRRO S ESTRELA DALVA",2,13,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238783,3215,RES PORTAL D PAULA II,RESIDENCIAL ALAMANDA,R  PRINCESA DAIANA,"R C250  APTO 100 , BAIRRO BRO NOVA SUIÇA",11,13,11,2,1
REVISAO_CODIGO_MULTILOTE,goiania,198716,3723,RES PORTAL ELCHE,,R  ELCHE,"R ELCHE  CASA 01 , BAIRRO S TRÊS MARIAS",2,110,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,212136,3723,RES PORTAL ELCHE,CONDOMÍNIO CRISTAL,R  ELCHE,"AV NAPOLI S/N     APT101+BX07 , BAIRRO RES ELDORADO",108,110,453,2,6
REVISAO_CODIGO_MULTILOTE,goiania,159939,4396,RES.PORTAL FIDELIS I,,R  F4,"R F4  CASA 02 , BAIRRO RES FIDÉLIS",2,26,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,207790,4396,RES.PORTAL FIDELIS I,RESIDENCIAL JARDINS DE FAIÇALVILLE,R  F4,"AL PRESIDENTE JEFFERSON S/N     APT101 , BAIRRO LOT FAIÇALVILLE",24,26,150,2,7
REVISAO_CODIGO_MULTILOTE,goiania,61120,3348,RES PORTAL FONSECA,,R  RP1,"R RP1 LT S/N . , BAIRRO RES RECREIO PANORAMA",2,62,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,211014,3348,RES PORTAL FONSECA,CONDOMÍNIO PÉROLA,R  RP1,"VDPVIA DE PEDRESTRES S/N     APT.1101 , BAIRRO RES ELDORADO",60,62,180,2,3
REVISAO_CODIGO_MULTILOTE,goiania,108558,5058,RES PORTAL GARABOSKI III,CONDOMÍNIO NELSON MANDELA 19,R  ILHEUS,"R VC110 APTO.101BLA , BAIRRO CJ VERA CRUZ",16,18,16,2,1
REVISAO_CODIGO_MULTILOTE,goiania,172740,5058,RES PORTAL GARABOSKI III,,R  ILHEUS,"R ILHEUS  C-1 , BAIRRO RES CAMPOS DOURADOS",2,18,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,149507,4819,RES.PORTAL GRANADA,RESIDENCIAL LONDRINA,R  GRANADA,"R C134  APT101+BX05 , BAIRRO BRO JARDIM AMÉRICA",10,12,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,258521,4819,RES.PORTAL GRANADA,,R  GRANADA,"R GRANADA C-1 , BAIRRO LOT GOIÂNIA 2",2,12,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,302832,3262,RES PORTAL GREEN I,,R  SAO RAFAEL,"R SAO RAFAEL  SOBRADO 01 , BAIRRO RES MARIA LOURENÇA",2,70,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396097,3262,RES PORTAL GREEN I,RESIDENCIAL RIVER PHOENIX,R  SAO RAFAEL,"AV FUED JOSE SEBBA S/N APT-201 , BAIRRO JD GOIÁS",68,70,68,2,1
REVISAO_CODIGO_MULTILOTE,goiania,151887,3824,RES PORTAL J.C.XAVIER I,EDIFÍCIO PAULA RESENDE,R  MONSENHOR CARLOS GERICKE,"R C29  BOX01 , BAIRRO BRO JARDIM AMÉRICA",10,12,10,2,1
REVISAO_CODIGO_MULTILOTE,goiania,165788,3824,RES PORTAL J.C.XAVIER I,,R  MONSENHOR CARLOS GERICKE,"R MONSENHOR CARLOS GERICKE  CASA01 , BAIRRO RES SANTA FÉ I",2,12,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,154437,4902,RES PORTAL MACEDO PARK I,,R  SB9,"R SB9  CASA02 , BAIRRO RES SOLAR BOUGAINVILLE",2,108,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238027,4902,RES PORTAL MACEDO PARK I,ELDORADO BUSNESS TOWER,R  SB9,"R C167  LOJA01 T , BAIRRO BRO NOVA SUIÇA",106,108,106,2,1
REVISAO_CODIGO_MULTILOTE,goiania,303372,3456,RES PORTAL MELO,EDIFÍCIO MONDRIAN,R  MACARANDUBA,"R 53 BOX01 , BAIRRO JD GOIÁS",48,50,48,2,1
REVISAO_CODIGO_MULTILOTE,goiania,344593,3456,RES PORTAL MELO,,R  MACARANDUBA,"R MACARANDUBA SOB 01 , BAIRRO LOT GOIÂNIA 2",2,50,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,59225,3520,RES PORTAL NASCIMENTO,,R  JOAO MENDONCA,"R JOAO MENDONCA LT 02 CS 01 , BAIRRO RES BARRAVENTO",2,172,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396282,3520,RES PORTAL NASCIMENTO,EDIFÍCIO RIVIERA,R  JOAO MENDONCA,"AV E S/N AP1703 , BAIRRO JD GOIÁS",170,172,344,2,2
REVISAO_CODIGO_MULTILOTE,goiania,305375,4171,RES PORTAL NOVA CANAA II,,R  FL10,"R FL10 CASA 01 , BAIRRO PRQ DAS FLORES",3,83,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,409355,4171,RES PORTAL NOVA CANAA II,CONDOMÍNIO ROSA DOS VENTOS,R  FL10,"R PRESIDENTE JOSE LINHARES 50      APT101.BL1T.SUL , BAIRRO JD PRESIDENTE",80,83,654,2,8
REVISAO_CODIGO_MULTILOTE,goiania,52157,4649,RES.PORTAL REIS DE OLIVEIRA,,R  RSC3,"R RSC3 LT 06 CS 02 , BAIRRO JD SANTA CECÍLIA",2,214,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,389797,4649,RES.PORTAL REIS DE OLIVEIRA,DUE HOME DESIGN,R  RSC3,"AV E APT201 , BAIRRO JD GOIÁS",212,214,212,2,1
REVISAO_CODIGO_MULTILOTE,goiania,200175,2799,RES PORTAL RIBEIRO DA SILVA,,R  ELCHE,"R ELCHE  CASA01 , BAIRRO S TRÊS MARIAS",2,62,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,287043,2799,RES PORTAL RIBEIRO DA SILVA,RIVIERA VILLAGE,R  ELCHE,"R 6A 799 AP 1103BL01+BOX , BAIRRO S AEROPORTO",60,62,120,2,2
REVISAO_CODIGO_MULTILOTE,goiania,166015,4157,RES.PORTAL TOMAZ SERBETO,,R  DA VITORIA,"R DA VITORIA  CASA 01 , BAIRRO RES SANTA FÉ I",2,247,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,295579,4157,RES.PORTAL TOMAZ SERBETO,PREMIER DU PARC,R  DA VITORIA,"R 15 S/N APT201 , BAIRRO JD GOIÁS",245,247,245,2,1
REVISAO_CODIGO_MULTILOTE,goiania,23821,5319,RES.PORTAL TRIGUEIRO JUNIOR,,R  GUARAI,"R GUARAI CASA 01 , BAIRRO S ESTRELA DALVA",2,10,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,145808,5319,RES.PORTAL TRIGUEIRO JUNIOR,RESIDENCIAL J NAVES,R  GUARAI,"R C134  APT 401 J.NAVES , BAIRRO BRO JARDIM AMÉRICA",8,10,8,2,1
REVISAO_CODIGO_MULTILOTE,goiania,108555,5066,RES.PORTAL TUPI,CONDOMÍNIO NELSON MANDELA 11,R  TUPI,"R VC68B S/N APTO101 BLA , BAIRRO CJ VERA CRUZ",64,67,64,2,1
REVISAO_CODIGO_MULTILOTE,goiania,119901,5066,RES.PORTAL TUPI,,R  TUPI,"R TUPI  C-1 , BAIRRO PRQ INDUSTRIAL JOÃO BRAZ",3,67,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,144130,5320,RES PORTO DAS ARARAS,CONDOMÍNIO RESIDENCIAL PORTO DAS ARARAS,AV ANTONIO CRISPIM,"AV ANTONIO CRISPIM  APT101 BL1 , BAIRRO RES BUENA VISTA III",128,130,128,2,1
REVISAO_CODIGO_MULTILOTE,goiania,201930,5320,RES PORTO DAS ARARAS,,AV ANTONIO CRISPIM,"R F58  CASA 01 , BAIRRO LOT FAIÇALVILLE",2,130,3,2,2
REVISAO_CODIGO_MULTILOTE,goiania,87609,3179,RES PORTO DAS PEDRAS,,R  1008,"R JOAQUIM PORTUGAL S/N CASA 01 , BAIRRO S MAYSA EXTENSÃO",3,17,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,265658,3179,RES PORTO DAS PEDRAS,EDIFÍCIO PORTO DE PEDRAS,R  1008,"R 1008 APTO 101 , BAIRRO S PEDRO LUDOVICO",14,17,14,2,1
REVISAO_CODIGO_MULTILOTE,goiania,101609,5114,RES PORTO DOURADO I,,AV PORTO DOURADO,"R LRM-10  C-1 , BAIRRO RES PORTINARI",2,558,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,170673,5114,RES PORTO DOURADO I,RESIDENCIAL PORTO DOURADO I,AV PORTO DOURADO,"R 82  BOX-290 , BAIRRO RES PORTO DOURADO",556,558,556,2,1
REVISAO_CODIGO_MULTILOTE,goiania,325390,3432,RES PORTO FELIZ,,R  5,"R OM38 CASA 01 , BAIRRO RES ANTONIO CARLOS PIRES",2,110,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,327033,3432,RES PORTO FELIZ,RESIDENCIAL PORTO FELIZ,R  5,"R 5  APTO 201 , BAIRRO S OESTE",108,110,108,2,1
REVISAO_CODIGO_MULTILOTE,goiania,197915,3479,RES PORTO FERRARA,,AV R11,"R DO ATUM  CASA1 , BAIRRO JD ATLÂNTICO",2,27,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,259416,3479,RES PORTO FERRARA,CONDOMÍNIO PORTO FERRARA,AV R11,"AV R11  AP402BX402ES402 , BAIRRO S OESTE",25,27,25,2,1
REVISAO_CODIGO_MULTILOTE,goiania,196139,5242,RES PORTO LUDOVICO,,AV TERCEIRA RADIAL,"AV DE CONTORNO SUL  CASA 01 , BAIRRO PRQ ANHANGÜERA",2,167,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,276766,5242,RES PORTO LUDOVICO,RESIDENCIAL PORTO LUDOVICO,AV TERCEIRA RADIAL,"AV TERCEIRA RADIAL 4077 AP - 503A , BAIRRO S PEDRO LUDOVICO",165,167,165,2,1
REVISAO_CODIGO_MULTILOTE,goiania,221637,3617,RES PORTO REAL I,,R  T30,"R VB7  CASA01 , BAIRRO RES VEREDA DOS BURITIS",2,64,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,241248,3617,RES PORTO REAL I,RESIDENCIAL PORTO REAL l,R  T30,"R T30  AP102+BOX , BAIRRO S BUENO",62,64,62,2,1
REVISAO_CODIGO_MULTILOTE,goiania,305026,3534,RES PORTO SEGURO,RESIDENCIAL PORTO SEGURO,R  1,"R 1 SOB-11 , BAIRRO VL SÃO JOÃO",19,92,19,2,1
REVISAO_CODIGO_MULTILOTE,goiania,383740,3534,RES PORTO SEGURO,RESIDENCIAL JANGADEIRO,R  1,"R 217 APT 1204 BOX 63 , BAIRRO S LESTE UNIVERSITÁRIO",73,92,73,2,1
REVISAO_CODIGO_MULTILOTE,goiania,84011,5377,RES PORTO SEGURO II,,R  RB29A,"R ONERIO MARTINS VIEIRA CASA 01 , BAIRRO RES RECANTO DAS GARÇAS",2,15,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,390070,5377,RES PORTO SEGURO II,RESIDENCIAL PORTO SEGURO II,R  RB29A,"R RB29A APT101 BOX101 , BAIRRO RES RECANTO DO BOSQUE",13,15,14,2,2
REVISAO_CODIGO_MULTILOTE,goiania,325449,4143,RES POSSEIDON,,R  T47,"R BM25 CASA 02 , BAIRRO RES BRISAS DA MATA",2,91,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,405658,4143,RES POSSEIDON,CONDOMÍNIO RESIDENCIAL POSSEIDON,R  T47,"R T47  AP201BX1/1A/1B , BAIRRO S BUENO",89,91,89,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239293,306,RES POTIGUAR,EDIFÍCIO SUIÇA,R  242,"R C259 S/N     AP 202 , BAIRRO BRO NOVA SUIÇA",12,14,12,2,1
REVISAO_CODIGO_MULTILOTE,goiania,346282,306,RES POTIGUAR,,R  242,"R 242 SOBRADO 01 , BAIRRO S LESTE UNIVERSITÁRIO",2,14,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,62031,5109,RES PRACA SUDOESTE,PRAÇA SUDOESTE,AV A,"AV A 110     AP 101A-TOR 1 , BAIRRO VL LUCY",292,294,292,2,1
REVISAO_CODIGO_MULTILOTE,goiania,310971,5109,RES PRACA SUDOESTE,,AV A,"R RB4 CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,294,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238543,3098,RES PRAIA DO FORTE,EDIFÍCIO PRAIA DO FORTE,R  T37,"R T37  APT.101 , BAIRRO S BUENO",149,153,149,2,1
REVISAO_CODIGO_MULTILOTE,goiania,334514,3098,RES PRAIA DO FORTE,,R  T37,"R OM01 C-1 , BAIRRO RES ORLANDO DE MORAIS",4,153,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,339471,8292,RES. PR ARAUJO II,,R  ASA1,"R ASA1 CASA 01 , BAIRRO RES VALE DA SERRA",2,3,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,342453,8292,RES. PR ARAUJO II,,R  ASA1,"R ES12 CASA 01 , BAIRRO RES ELIZENE SANTANA",1,3,2,2,2
REVISAO_CODIGO_MULTILOTE,goiania,148329,3409,RES PRISMA,CONDOMÍNIO RESIDENCIAL VERA COSTA,R  7,"PC C113  APT201BOX35 , BAIRRO BRO JARDIM AMÉRICA",52,55,52,2,1
REVISAO_CODIGO_MULTILOTE,goiania,301752,3409,RES PRISMA,,R  7,"R 5 CASA01 , BAIRRO RES PAULO ESTRELA",3,55,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,80446,4630,RES PRIVE PETROPOLIS PARK IX,CONDOMINIO R.17 L936,R  17,"R 17  CASA 1 , BAIRRO JD PETRÓPOLIS",5,81,5,2,1
REVISAO_CODIGO_MULTILOTE,goiania,324782,4630,RES PRIVE PETROPOLIS PARK IX,RESIDENCIAL GRAN ESPANÃ,R  17,"R 53 S/N APT601T-1 , BAIRRO JD GOIÁS",76,81,466,2,3
REVISAO_CODIGO_MULTILOTE,goiania,52208,4844,RES PROGRESSO,,R  M,"R M LT S/N CS 02 , BAIRRO S PROGRESSO",2,257,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238189,4844,RES PROGRESSO,TORRE SAN GERMAN,R  M,"AV T13  APT 2301 T1 , BAIRRO S BUENO",255,257,255,2,1
REVISAO_CODIGO_MULTILOTE,goiania,9215,4367,RES.PROTASIO,,R  C87,"R C87  SOBRADO 01 , BAIRRO S SUDOESTE",3,179,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,389806,4367,RES.PROTASIO,CONDOMÍNIO DEL TRIINFO,R  C87,"R NATAL APT201 , BAIRRO BRO ALTO DA GLÓRIA",176,179,454,2,3
REVISAO_CODIGO_MULTILOTE,goiania,139760,3445,RES PRQ DOS LIRIOS,,R  DONA SANTINHA,"AV GERCINA BORGES TEIXEIRA  CASA01 , BAIRRO RES MONTE PASCOAL",2,148,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,271436,3445,RES PRQ DOS LIRIOS,RESIDENCIAL PARQUE DOS LIRIOS,R  DONA SANTINHA,"R DONA SANTINHA S/N AP101B01 , BAIRRO S NEGRÃO DE LIMA",146,148,146,2,1
REVISAO_CODIGO_MULTILOTE,goiania,169798,3473,RES Q BUENO ED MARINA BLB,,AV T4,"R RI3  CASA 01 , BAIRRO RES ITAIPÚ",3,103,3,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239121,3473,RES Q BUENO ED MARINA BLB,RESIDENCIAL QUINTAS DO BUENO,AV T4,"R T65  APT1605 BOX165 , BAIRRO S BUENO",100,103,197,2,2
REVISAO_CODIGO_MULTILOTE,goiania,239121,3472,RES Q BUENO LARAH GELOISSE,RESIDENCIAL QUINTAS DO BUENO,AV T4,"R T65  APT1605 BOX165 , BAIRRO S BUENO",97,99,197,2,2
REVISAO_CODIGO_MULTILOTE,goiania,255890,3472,RES Q BUENO LARAH GELOISSE,,AV T4,"R RSL13 CASA 02 , BAIRRO RES COSTA PARANHOS",2,99,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,89940,1451,RES QUADRA 27,,R  DR CRISTIANO TEIXEIRA DA SILVA,"R DR CRISTIANO TEIXEIRA DA SILVA  CASA 01 , BAIRRO RES SOLAR VILLE",39,41,39,2,1
REVISAO_CODIGO_MULTILOTE,goiania,396621,1451,RES QUADRA 27,,R  DR CRISTIANO TEIXEIRA DA SILVA,"R RB47A CASA 01 , BAIRRO RES RECANTO DO BOSQUE",2,41,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,165765,2988,RES QUEBEC,,R  T37,"R LIBERDADE  CASA 01 , BAIRRO RES SANTA FÉ I",2,70,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,238654,2988,RES QUEBEC,RESIDENCIAL QUEBEC,R  T37,"R T37  BOX 9A/9B , BAIRRO S BUENO",68,70,68,2,1
REVISAO_CODIGO_MULTILOTE,goiania,327504,4324,RES.QUEIROZ 01,,AV 15 DE NOVEMBRO,"AV 15 DE NOVEMBRO CASA 01 , BAIRRO LOT GRANDE RETIRO",2,15,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,376166,4324,RES.QUEIROZ 01,RESERVA GRANN PARC LIFESTYLE,AV 15 DE NOVEMBRO,"R 66 APT201/27-1SS , BAIRRO JD GOIÁS",13,15,132,2,10
REVISAO_CODIGO_MULTILOTE,goiania,271378,4450,RES.QUEIROZ 04,RESIDENCIAL BREEZE,AV 15 DE NOVEMBRO,"R 58 APT301TP.A , BAIRRO JD GOIÁS",108,110,108,2,1
REVISAO_CODIGO_MULTILOTE,goiania,320124,4450,RES.QUEIROZ 04,,AV 15 DE NOVEMBRO,"AV 15 DE NOVEMBRO CASA 01 , BAIRRO LOT GRANDE RETIRO",2,110,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,103558,5078,RES.QUEIROZ 08,CONDOMÍNIO NELSON MANDELA 18,R  1,"R DALVA DE OLIVEIRA APT101.BL.A , BAIRRO CJ VERA CRUZ",32,34,32,2,1
REVISAO_CODIGO_MULTILOTE,goiania,283222,5078,RES.QUEIROZ 08,,R  1,"R 1 C-1 , BAIRRO LOT GRANDE RETIRO",2,34,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,239441,4202,RES.QUEIROZ 41,RESIDENCIAL DO LAGOS,AV PARACATU,"AV T15  APT902 , BAIRRO S BUENO",212,214,308,2,3
REVISAO_CODIGO_MULTILOTE,goiania,292464,4202,RES.QUEIROZ 41,,AV PARACATU,"AV PARACATU CASA 01 , BAIRRO VL PEDROSO",2,214,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,27870,2578,RES.QUEIROZ NETO I,,R  4,"R 4 CASA 01 , BAIRRO S ESTRELA DALVA",2,53,2,2,1
REVISAO_CODIGO_MULTILOTE,goiania,335159,2578,RES.QUEIROZ NETO I,EDIFÍCIO AVENIDA,R  4,"AV 24 DE OUTUBRO 251     SALA 1 , BAIRRO S CAMPINAS",51,53,51,2,1
REVISAO_CODIGO_MULTILOTE,goiania,188285,2764,RES QUIREZA,,R  LUCILA MAZETO,"R DOUTOR JOAQUIM TAVEIRA  SOB 04 , BAIRRO VL ROSA",4,29,4,2,1
REVISAO_CODIGO_MULTILOTE,goiania,237629,2764,RES QUIREZA,,R  LUCILA MAZETO,"R S1 51      SALA 203 , BAIRRO S BELA VISTA",25,29,25,2,1
